symbol,source,raw
USDGEL,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 4, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 10, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 0, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 0.0001, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 0.0001, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.1, ""volume_max"": 100.0, ""volume_step"": 0.1, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 100000.0, ""margin_maintenance"": 100000.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 50000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""GEL"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Lari"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDGEL"", ""page"": """", ""path"": ""Forex\\USDGEL""}"
USDHKD,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.2, ""swap_short"": -5.8, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""HKD"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Hong Kong Dollar"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDHKD"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdhkd"", ""path"": ""Forex\\USDHKD""}"
USDHUF,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 3, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 0.001, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 0.001, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 1000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""HUF"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Forint"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDHUF"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdhuf"", ""path"": ""Forex\\USDHUF""}"
USDILS,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 3, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 6.533, ""swap_short"": -19.933, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""ILS"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Israeli Shekel"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDILS"", ""page"": """", ""path"": ""Forex\\USDILS""}"
USDJPY,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": true, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 1766188739, ""digits"": 3, ""spread"": 21, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 157.704, ""bidhigh"": 157.774, ""bidlow"": 155.419, ""ask"": 157.725, ""askhigh"": 157.797, ""asklow"": 155.517, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 0.001, ""trade_tick_value"": 0.6340148993501348, ""trade_tick_value_profit"": 0.6340148993501348, ""trade_tick_value_loss"": 0.6340993253183178, ""trade_tick_size"": 0.001, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -0.1, ""swap_short"": -0.6, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 155.48, ""session_close"": 155.56, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 1.3782, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""JPY"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Yen"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDJPY"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdjpy"", ""path"": ""Forex\\USDJPY""}"
USDMXN,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 432.7, ""swap_short"": 200.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""MXN"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Mexican Peso"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDMXN"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdmxn"", ""path"": ""Forex\\USDMXN""}"
USDNOK,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 35.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -49.9, ""swap_short"": 15.5, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""NOK"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Norwegian Krone"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDNOK"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdnok"", ""path"": ""Forex\\USDNOK""}"
USDPLN,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 1000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""PLN"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Zloty"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDPLN"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdpln"", ""path"": ""Forex\\USDPLN""}"
USDRMB,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 50, ""spread_float"": false, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 50, ""trade_freeze_level"": 20, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 5, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 0, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -7.8, ""swap_short"": -3.9, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""RMB"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs China Yuan"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDRMB"", ""page"": """", ""path"": ""Forex\\USDRMB""}"
USDRUB,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 3, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 2, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 0.001, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 0.001, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 1000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""USD"", ""currency_profit"": ""RUB"", ""currency_margin"": ""USD"", ""bank"": """", ""description"": ""US Dollar vs Russian Ruble"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""USDRUB"", ""page"": ""https://www.mql5.com/en/quotes/currencies/usdrub"", ""path"": ""Forex\\USDRUB""}"
